domain,name,n_nodes,n_edges,H_20,H_40,H_60,H_80,H_100,seal_entropy,seal_auc,adamic_adar_entropy,adamic_adar_auc,newly_included
Social,Norwegian_Board_of_Directors_net1mode_2004-09-01,437,1852,0.7201218667774546,0.5037404608849292,0.3883991747796286,0.371294084586202,0.3766148060424708,0.0726780996156561,0.993718042366691,0.0581264627987513,0.9873484295105918,False
Social,Norwegian_Board_of_Directors_net1mode_2004-10-01,452,1886,0.7098804279421019,0.4862609187679033,0.4038890437691664,0.3751576657370656,0.3748953974895397,0.0816743825035448,0.9973052649353756,0.0712288273627309,0.9861886033110766,False
Social,Norwegian_Board_of_Directors_net1mode_2004-12-01,443,1892,0.7446270543615676,0.480924611817607,0.4481198756007916,0.3913705044881397,0.3818673017791443,0.0936190279280908,0.9991251644690798,0.0778571320954684,0.980827104504353,False
Social,Norwegian_Board_of_Directors_net1mode_2005-01-01,465,1995,0.7597535934291582,0.4864556792275714,0.4513618677042801,0.3902384666815244,0.3822915887539787,0.1173184791224132,0.9966960006532622,0.0836686274893822,0.985392679694223,False
Social,Norwegian_Board_of_Directors_net1mode_2005-02-01,455,1893,0.7529428251121076,0.4876366520674552,0.4592720970537261,0.4036712537498214,0.3915466708862985,0.0802994161399324,0.9988802105204222,0.0604592807878084,0.9928578427255677,False
Social,Norwegian_Board_of_Directors_net1mode_2005-03-01,455,1882,0.7463239836896084,0.4935192665706558,0.4462004167158077,0.3963727478821143,0.3854297157577148,0.0557277542800929,0.9947515844273428,0.0773060322525562,0.9898992756903576,False
Social,Norwegian_Board_of_Directors_net1mode_2005-04-01,454,1870,0.7463051178697936,0.5003326214068134,0.453105196451204,0.397374787420058,0.3880139670776028,0.1052893605285949,0.9980339729474678,0.0509439972063733,0.9939589350567646,False
Social,Norwegian_Board_of_Directors_net1mode_2005-05-01,470,1840,0.7446939025886394,0.4963066344419103,0.4264481430336507,0.3945886328436664,0.3977043808364147,0.050759366168013,0.9997600129962192,0.0838399537826401,0.9815210007088846,False
Social,Norwegian_Board_of_Directors_net1mode_2005-06-01,476,1836,0.7985166872682324,0.5102006520350889,0.4529911387285362,0.4122083844939484,0.4092181011282015,0.0802609751432892,0.9984557016534386,0.0620360340211839,0.9981438721796136,False
Social,Norwegian_Board_of_Directors_net1mode_2005-07-01,466,1779,0.7511737089201878,0.5163934426229508,0.4504701908153017,0.4256879865597122,0.4246900309505718,0.0497273186847428,0.9980162666137672,0.051415500868069,0.992521325133902,False
Social,Norwegian_Board_of_Directors_net1mode_2005-08-01,437,1658,0.7712935768101137,0.5221838087006626,0.4887394272903291,0.4408121568126676,0.4393041598270409,0.0658421503111872,0.9986765363587408,0.0667552133390182,0.9921185458329148,False
Social,Norwegian_Board_of_Directors_net1mode_2005-09-01,393,1490,0.8055915838017006,0.5462320477650475,0.5093560145808019,0.4708273219466033,0.4491038445751813,0.1187802205406665,0.9851695869555426,0.1087291216788419,0.9797137516328094,False
Social,Norwegian_Board_of_Directors_net1mode_2005-10-01,403,1533,0.7962496501539322,0.5811088295687885,0.5291505244259662,0.4957785046018103,0.4675546107771171,0.0868037526600762,0.9986330044000172,0.0530044924313316,0.9962621214062968,False
Social,Norwegian_Board_of_Directors_net1mode_2005-11-01,401,1520,0.8335841107433042,0.5882608318138404,0.5286343612334802,0.4894952421000171,0.4648027012269186,0.1242395324850612,0.9987231648199446,0.061128292164425,0.9972569684903048,False
Social,Norwegian_Board_of_Directors_net1mode_2005-12-01,405,1521,0.8821304282039644,0.5953104646113765,0.5225110671564472,0.4891194919848215,0.4692771017268061,0.1210589181012701,0.9924039127423824,0.0625443779667604,0.9897853185595568,False
Social,Norwegian_Board_of_Directors_net1mode_2006-01-01,473,1743,0.821209570758687,0.5623992039254709,0.5018396995789554,0.4639993996773265,0.4540315438391528,0.1022338170218477,0.9945418813581716,0.0559745175444289,0.992345422116528,False
Social,Norwegian_Board_of_Directors_net1mode_2006-02-01,490,1785,0.7977715877437326,0.5285528877352369,0.490738382037192,0.4694788834285429,0.4500533822442443,0.1048807357648193,0.9980227385071676,0.0873012057187038,0.9880187369065272,False
Social,Norwegian_Board_of_Directors_net1mode_2006-03-01,492,1805,0.8023857753769975,0.5381473615422316,0.4892643435410067,0.4702985458599272,0.4500657622110516,0.143363632864537,0.992633574021071,0.0839687078692542,0.983939656693856,False
Social,Norwegian_Board_of_Directors_net1mode_2006-04-01,484,1769,0.8257539492580181,0.5594286104845876,0.5007807062099066,0.4634140370633308,0.4435243245228281,0.1203053220875277,0.9939972233145276,0.0594263396149994,0.9934635539969024,False
Social,Norwegian_Board_of_Directors_net1mode_2006-05-01,494,1789,0.8164427237531313,0.5601323757217294,0.4836123643685446,0.4288957260229774,0.43045968172401,0.1048125197017059,0.9940211378669116,0.0832471924590256,0.9797683779394112,False
Social,Norwegian_Board_of_Directors_net1mode_2006-06-01,520,1814,0.8313099780321425,0.5769422725004159,0.4939642259229888,0.447314431776141,0.4412400229307228,0.075966434892724,0.9976801684930252,0.0833349684171694,0.9857795854827386,False
Social,Norwegian_Board_of_Directors_net1mode_2006-07-01,542,1841,0.8316900591578703,0.516951037397134,0.4759534516494456,0.4315461657823062,0.4273224232181966,0.0818200108841088,0.9905998936672968,0.0764166765743383,0.9784713197069944,False
Social,Norwegian_Board_of_Directors_net1mode_2006-08-01,560,1919,0.7673509286412512,0.529771406198235,0.4906125576823762,0.4370742276202579,0.4400852737518798,0.0637907916531911,0.9988751712807368,0.0889483714857532,0.983250277798608,False
Social,Norwegian_Board_of_Directors_net1mode_2006-09-01,561,1935,0.7895258877206903,0.5443853761397048,0.4921787437259393,0.449597336944723,0.4485702890352198,0.0854608203170439,0.9968418030433536,0.0860692836218962,0.9866027014936336,False
Social,Norwegian_Board_of_Directors_net1mode_2006-10-01,592,2122,0.7821552723059096,0.5353412020078687,0.4471280726237685,0.4166399589769886,0.4231826647352706,0.0570808443895572,0.9997107511569954,0.0408020383315554,0.9938367746529012,False
Social,Norwegian_Board_of_Directors_net1mode_2006-11-01,609,2189,0.7948482060717571,0.5499344692005242,0.4715385552112791,0.4188647952432203,0.423746889441877,0.0634737051926515,0.9981305866397164,0.0851142824137377,0.986948143415947,False
Social,Norwegian_Board_of_Directors_net1mode_2006-12-01,631,2226,0.8012960854715824,0.5375409673254544,0.4549642491013612,0.4295199889334624,0.4332285911361625,0.0718116444909269,0.9963287463704078,0.0638081417964211,0.9892538820855952,False
Social,Norwegian_Board_of_Directors_net1mode_2007-01-01,646,2284,0.7831067795161152,0.5298997746127655,0.4753683241252302,0.4389014353743222,0.4418465750850608,0.0871074141388423,0.9989131271160356,0.0550058226650404,0.9928487611572792,False
Social,Norwegian_Board_of_Directors_net1mode_2007-02-01,652,2296,0.7816711590296497,0.5400331035845747,0.4753808846011914,0.4443431296906782,0.4321326303958038,0.0686404763327896,0.997275501825034,0.0917093778724508,0.976635292219042,False
Social,Norwegian_Board_of_Directors_net1mode_2007-03-01,653,2300,0.8028325228222849,0.5540084284200409,0.4805599363945622,0.4427092350843173,0.4340229149160364,0.1200961968134832,0.9981616257088848,0.0463808894266545,0.9976370510396976,False
Social,Norwegian_Board_of_Directors_net1mode_2007-04-01,672,2350,0.7938968668407311,0.5465102500296244,0.4783783447262585,0.4455617051839959,0.4366044613957591,0.0461285276130802,0.9994703485740154,0.0491233039053755,0.9888524219103666,False
Social,Norwegian_Board_of_Directors_net1mode_2007-05-01,682,2351,0.7756728189283681,0.5235626991297732,0.4568860941252197,0.4243060912955698,0.4303283999896322,0.0934505377505156,0.99350837483024,0.0918441993446204,0.9790425531914894,False
Social,Norwegian_Board_of_Directors_net1mode_2007-06-01,708,2414,0.767590618336887,0.5326613082286069,0.4492836408994998,0.4256698016280724,0.4336581709145427,0.0786712416246349,0.9984762659045128,0.0772893387923719,0.9882448649300116,False
Social,Norwegian_Board_of_Directors_net1mode_2007-07-01,828,2835,0.7689070578333533,0.5441082981189933,0.4577993813521873,0.4345438962986769,0.4395223101462485,0.0356908049954442,0.9993561210492428,0.0618424581245647,0.9873712630914276,False
Social,Norwegian_Board_of_Directors_net1mode_2007-08-01,789,2716,0.76347771891555,0.5573257746065878,0.4621027142582142,0.4392911804765716,0.446213966873232,0.0636434915940569,0.9971171684489348,0.1029709562160787,0.9783414561351744,False
Social,Norwegian_Board_of_Directors_net1mode_2007-09-01,808,2760,0.7762968299711815,0.5509804294490196,0.4713976043394632,0.4457723416038233,0.4489325239841761,0.077422413619237,0.9921038122243224,0.0969634086673234,0.97600786336904,False
Social,Norwegian_Board_of_Directors_net1mode_2007-10-01,834,2854,0.7747148288973383,0.5529508346255587,0.4814964153299962,0.4488386275653603,0.4487123392032615,0.0723311981458042,0.9982733148661126,0.0707596800633398,0.9882440751000308,False
Social,Norwegian_Board_of_Directors_net1mode_2007-11-01,816,2746,0.7926496452180241,0.5521782233777894,0.4741105463786531,0.4563219896190194,0.4564986765824751,0.0541352716873218,0.9966722074578384,0.078212118414011,0.9843381408820806,False
Social,Norwegian_Board_of_Directors_net1mode_2007-12-01,825,2819,0.7663760603204525,0.5427239210583388,0.5082469866779445,0.4628683802733709,0.4561016472938801,0.055624462664092,0.9982111815351028,0.0604525191657933,0.9880650789193896,False
Social,Norwegian_Board_of_Directors_net1mode_2008-01-01,856,2861,0.7292898575209776,0.5452045873883,0.4889528434811284,0.4617418697678811,0.4562795821772482,0.1133476296504995,0.9932423345884884,0.0994358686038373,0.9863639420020538,False
Social,Norwegian_Board_of_Directors_net1mode_2008-02-01,882,2937,0.7904802379940501,0.5809937420921246,0.5052556026707716,0.4912124671463084,0.4776920064055845,0.063505345780548,0.9974954218168204,0.1070616101768704,0.9738818640098208,False
Social,Norwegian_Board_of_Directors_net1mode_2008-03-01,841,2776,0.8093101514301738,0.5785427255545974,0.4908777969018933,0.4830035306675425,0.4774942848884568,0.040599866928999,0.9993734274815356,0.0728749709003334,0.990216703189676,False
Social,Norwegian_Board_of_Directors_net1mode_2008-04-01,859,2813,0.7821478382147838,0.5444934825002565,0.4858482408777357,0.474257782491349,0.4723079069334862,0.1002466226220822,0.9940350299514952,0.0939487430230012,0.9807294107217488,False
Social,Norwegian_Board_of_Directors_net1mode_2008-05-01,870,2832,0.7852051411573217,0.5563725066173035,0.4940363242071021,0.4802189599402837,0.4744948149362626,0.0703842825717572,0.9969221740813344,0.0882121247085313,0.9820652648928068,False
Social,Norwegian_Board_of_Directors_net1mode_2008-06-01,852,2798,0.7988496564946477,0.5653122726800374,0.5062458908612755,0.49215847421364,0.4893219017926734,0.0655400651587119,0.99849590855124,0.0746700764618341,0.9838422176068304,False
Social,Norwegian_Board_of_Directors_net1mode_2008-07-01,840,2700,0.7472680522819799,0.5870013111069489,0.4962552396845263,0.4768241605849641,0.4830394075584011,0.0889412180761904,0.993758573388203,0.0900129513538919,0.9856395747599452,False
Social,Norwegian_Board_of_Directors_net1mode_2008-08-01,833,2632,0.7856730213749278,0.5826296088678323,0.5217435740201339,0.4982142342809412,0.4986442952275864,0.0407254698405191,0.999638566409808,0.0835607405969238,0.9826511876707774,False
Social,Norwegian_Board_of_Directors_net1mode_2008-09-01,837,2632,0.7799040594212616,0.5918525631555621,0.520793125165065,0.4946060455014776,0.5015888182747433,0.099693944420178,0.9935773251022856,0.1068145197292308,0.9713310876259597,False
Social,Norwegian_Board_of_Directors_net1mode_2008-10-01,851,2664,0.7950594218693238,0.5758509520332009,0.5164924054045956,0.5018899471958043,0.5016966648729972,0.0539230125805109,0.9953254847645427,0.0758175907867359,0.9826233817626772,False
Social,Norwegian_Board_of_Directors_net1mode_2008-11-01,842,2629,0.7731985893994421,0.5878825325288943,0.5158076690975667,0.5056134810858793,0.5037515782213793,0.1058486348928352,0.9969197278911563,0.091477651894448,0.982875283446712,False
Social,Norwegian_Board_of_Directors_net1mode_2008-12-01,839,2615,0.7813252045563933,0.5728243169893251,0.5116954609626537,0.5042188549239438,0.5022032828635418,0.1095185448904535,0.993295043669958,0.100532745228187,0.9786329785872796,False
Social,Norwegian_Board_of_Directors_net1mode_2009-01-01,822,2555,0.7888040712468194,0.5702455324713062,0.5159524060229547,0.5059411157868174,0.505822668050271,0.1152415623385454,0.9885034141260182,0.1097037872412876,0.9739239662838302,False
Social,Norwegian_Board_of_Directors_net1mode_2009-02-01,827,2556,0.7658038684937687,0.569121068260483,0.521413264701765,0.5122516355706325,0.508934682210579,0.0650517726003715,0.9992379012028906,0.0872970399049273,0.98672454532573,False
Social,Norwegian_Board_of_Directors_net1mode_2009-03-01,834,2591,0.7948632790877893,0.5861622959116727,0.5207337031605348,0.5030495636665223,0.5056046865318538,0.0612067971554472,0.9985987090234194,0.0899002997122891,0.979705505284656,False
Social,Norwegian_Board_of_Directors_net1mode_2009-04-01,809,2512,0.7733014680778423,0.5983967702490246,0.5329109083956957,0.5125469214176601,0.5119135058906484,0.1099295807940991,0.98525817050523,0.1071384077990991,0.9714389454135648,False
Social,Norwegian_Board_of_Directors_net1mode_2009-05-01,809,2506,0.8039451803429095,0.5807025688641287,0.5214332820400088,0.5106346997916875,0.5077739097708991,0.0939628585076504,0.9953147597021526,0.1158083519745053,0.9800259759921276,False
Social,Norwegian_Board_of_Directors_net1mode_2009-06-01,802,2469,0.8120009394081729,0.5842692186017083,0.5133006126812839,0.4970349742621958,0.5018304299270814,0.0505628603005052,0.99851058839987,0.0881217708643126,0.9869655913005196,False
Social,Norwegian_Board_of_Directors_net1mode_2009-07-01,831,2601,0.7518180326972497,0.5808379856764225,0.4999235123145173,0.4922047359905868,0.4910900463249963,0.1090859999995332,0.994326923076923,0.0764269343274157,0.9871708579881658,False
Social,Norwegian_Board_of_Directors_net1mode_2009-08-01,818,2577,0.7672398918732386,0.5670162278015921,0.50459357868321,0.4780043596973507,0.479583712465878,0.1080834617672077,0.9955396361579792,0.0840521996866289,0.9831388443774154,False
Social,Norwegian_Board_of_Directors_net1mode_2009-09-01,814,2550,0.72048908696149,0.5449601642866649,0.4987854427415226,0.484354219851109,0.4849921831282486,0.1026985053562986,0.9950903498654364,0.1023546072358862,0.975920799692426,False
Social,Norwegian_Board_of_Directors_net1mode_2009-10-01,814,2644,0.7388077012294131,0.5427841634738186,0.4811242597498235,0.4705662331683738,0.4791770920211287,0.0619721141446535,0.998045081496786,0.0934062160052549,0.9810785410927456,False
Social,Norwegian_Board_of_Directors_net1mode_2009-11-01,786,2536,0.732771683132311,0.5440262633368508,0.4823474596014148,0.4716364046464418,0.4839246216785624,0.0890636529179729,0.9928223801687616,0.0938787935728681,0.9819548023917618,False
Social,Norwegian_Board_of_Directors_net1mode_2009-12-01,781,2533,0.732493764068869,0.5509674144360491,0.4799257759784076,0.4722594640194025,0.4792721214839495,0.073394144685741,0.996844193785249,0.09948703404176,0.9816881219828462,False
Social,Norwegian_Board_of_Directors_net1mode_2010-01-01,770,2511,0.7149240393208222,0.5260092037047824,0.4689370828865034,0.4637565259377735,0.4719921314894474,0.0708837653815352,0.998305582451072,0.0924752654068556,0.98214314058507,False
Social,Norwegian_Board_of_Directors_net1mode_2010-02-01,776,2525,0.728078698081127,0.5243445692883895,0.4623717514712775,0.4557652775182209,0.468373900689234,0.1046700366411137,0.9965336731692972,0.0813686433533008,0.9806077835506324,False
Social,Norwegian_Board_of_Directors_net1mode_2010-03-01,775,2504,0.7147749206151548,0.5154458226070676,0.4562773761148345,0.4539307609087631,0.4679226039053836,0.1189435386223688,0.996796,0.0929617213015877,0.987824,False
Social,Norwegian_Board_of_Directors_net1mode_2010-04-01,781,2514,0.7248733504284195,0.5286909161641704,0.4402056620540815,0.4403022516838216,0.4517873553738483,0.0725499660879006,0.9961945048491292,0.0921990781983061,0.9784666116410852,False
Social,Norwegian_Board_of_Directors_net1mode_2010-05-01,777,2519,0.701842651405572,0.5200147466868463,0.450187265917603,0.4484649372970424,0.4573942246292836,0.0881122340564835,0.998031690572272,0.0877160828156806,0.9804433834369528,False
Social,Norwegian_Board_of_Directors_net1mode_2010-06-01,750,2452,0.7217762817193164,0.5277066644644479,0.4447170679343659,0.4521735005297364,0.4541313379169602,0.1068415302262244,0.9933527696793004,0.0832976358607456,0.9821532694710536,False
Social,Norwegian_Board_of_Directors_net1mode_2010-07-01,747,2463,0.7756653992395437,0.5792420327304049,0.4918294686872375,0.466937354988399,0.4730616012436844,0.0920183981525346,0.996054762376892,0.1017803724056791,0.9683038370017848,False
Social,Norwegian_Board_of_Directors_net1mode_2010-08-01,747,2447,0.7340711935387376,0.5532500657908055,0.4958096662240127,0.4866041394594166,0.4926102349926927,0.1356221963745182,0.98685184488188,0.1025572332586699,0.9822893012324304,False
Social,Norwegian_Board_of_Directors_net1mode_2010-09-01,802,2613,0.7681308625028597,0.5611320754716981,0.5051164357603066,0.4943866515604078,0.497376574620621,0.0538474892048288,0.998572393241438,0.0813591951247477,0.9881791224438868,False
Social,Norwegian_Board_of_Directors_net1mode_2010-10-01,792,2550,0.7716733568989276,0.5634293680297398,0.5047468696611233,0.4965902468192036,0.4987574610400167,0.1221271322204278,0.9931410995770856,0.0976145242513412,0.9805382545174932,False
Social,Norwegian_Board_of_Directors_net1mode_2010-11-01,789,2536,0.7824900793650794,0.5412670173267327,0.4934221463641703,0.4880098101553274,0.4899425455481576,0.0928994774991999,0.9945963610051004,0.0884239962845393,0.9837054413749906,False
Social,Norwegian_Board_of_Directors_net1mode_2010-12-01,783,2520,0.7619164468437519,0.5480654790939067,0.4962466398224265,0.4915522824530916,0.4901159268560943,0.0757611360852639,0.9937011841773749,0.1047162361974907,0.9750566893424036,False
Social,Norwegian_Board_of_Directors_net1mode_2011-01-01,794,2577,0.7931161195492406,0.5646803312067328,0.5041348600508906,0.4939745381738506,0.4927247541527859,0.0491609032700714,0.9967197662362146,0.0866023880077986,0.9828447544537656,False
Social,Norwegian_Board_of_Directors_net1mode_2011-02-01,791,2555,0.7801865389463071,0.5550409140033966,0.4907955506407337,0.4870302551400307,0.4845424184795213,0.1513115261803138,0.9897786849774626,0.0860106289355654,0.98342530857342,False
Social,Norwegian_Board_of_Directors_net1mode_2011-03-01,788,2543,0.7917774463394074,0.566898392526343,0.4918407062328089,0.4865345820773024,0.4822696685413843,0.0761270572886689,0.9941099882199764,0.0788368624511005,0.9846956568913138,False
Social,Norwegian_Board_of_Directors_net1mode_2011-04-01,786,2538,0.7850048061518744,0.5624377614021111,0.4918676571652976,0.4784277948834911,0.4811616542011876,0.1119268512210395,0.9961680457811546,0.105785168886098,0.9779964131352388,False
Social,Norwegian_Board_of_Directors_net1mode_2011-05-01,784,2522,0.7665832290362954,0.5502592740327085,0.4882367821907412,0.4768039272483344,0.4835047179800927,0.1023249982553651,0.9955593348450492,0.1006051075482714,0.9805563429075336,False
Social,Norwegian_Board_of_Directors_net1mode_2011-06-01,812,2590,0.7638726293608054,0.572358605723586,0.5063579550386251,0.4753164786535601,0.4829719953591009,0.0635791299938656,0.9965862166634368,0.0955743662940399,0.9811403378005696,False
Social,Norwegian_Board_of_Directors_net1mode_2011-07-01,848,2721,0.7798519827681432,0.5790674331599599,0.5020548150666441,0.4829664985963484,0.4845038323855391,0.0720667353199964,0.9950597426470588,0.1181860971932708,0.9710866538711072,False
Social,Norwegian_Board_of_Directors_net1mode_2011-08-01,854,2745,0.8134259006177227,0.5703320718511806,0.4914440835716709,0.4773907414294175,0.478706176562724,0.057859828465472,0.9975713418336368,0.0847885201147821,0.9840926207942244,False
Social,Zachary_Karate_Club_Zachary_karate_club_77,34,76,0.78125,0.8981001727115717,0.6990291262135923,0.7329192546583851,0.7721518987341772,0.6376177667846764,0.8888888888888888,0.5251340212422523,0.7977777777777778,False
Social,Zachary_Karate_Club_Zachary_karate_club_78,34,78,0.9022556390977444,0.8016032064128257,0.7190160832544938,0.720658888126287,0.7493175614194723,0.6376177667846764,0.7422222222222222,0.617309936945084,0.68,False
Technological,57222842461efe0c7a6758dd,512,1181,0.7581481718639943,0.7617528441581894,0.7041087924131607,0.7089363424754579,0.7429842153371806,0.5811855623110845,0.8820471847170352,0.7328651022778495,0.6841873743177248,False
Technological,57222842461efe0c7a6758de,522,1198,0.7957474226804123,0.7458982892508904,0.6979991708668805,0.6833259619637329,0.7203094881130864,0.5637289726754853,0.8878608567777174,0.7484554545981442,0.6849932599219201,False
Technological,57222842461efe0c7a6758df,493,1145,0.7579708427166054,0.7576122277048983,0.7190376990793629,0.6952104246768386,0.7346678927636698,0.6372085256304567,0.8172517686542973,0.7429875098763576,0.6828149730172955,False
Technological,57222854461efe0c7a675a78,2132,4347,0.7395037249504303,0.6685129625355797,0.5982776720103908,0.5613782901163927,0.6055308140290362,0.2257181196737347,0.9416773376803091,0.7457956287561712,0.7042021502699425,False
Technological,57222854461efe0c7a675a82,2067,4218,0.727598963741016,0.6552803179133417,0.5703863053385886,0.5548811235829146,0.6096146646008298,0.2867943616526174,0.9174529197958484,0.7688990000953096,0.6979950721101416,False
Technological,57222854461efe0c7a675ad3,103,239,0.813953488372093,0.7728026533996684,0.709437267352748,0.6991164160595257,0.771943200228724,0.6210612825853322,0.8196016296966953,0.6550252830944776,0.7535083748302398,False
Technological,57222854461efe0c7a675baf,549,1249,0.7641687496811713,0.7377115775220041,0.7061410653200847,0.6845931147334634,0.7072355933490243,0.5969874664651297,0.888138900985468,0.7388629045510091,0.7024806051515298,False
Technological,57222854461efe0c7a675bb0,561,1280,0.8096774193548387,0.7502279920605118,0.6818320300599168,0.6609107579462102,0.7002832300594907,0.5454135080962594,0.884429931640625,0.7311731677385563,0.718048095703125,False
Technological,57222854461efe0c7a675bb1,553,1264,0.7231243147287632,0.7313026924122926,0.6875741787531934,0.6638030221676766,0.7089444743665219,0.5346588728412205,0.8898966994205089,0.7400159923175268,0.7147974930713026,False
Technological,57222854461efe0c7a675bb2,557,1278,0.7427607534439135,0.7292118975249674,0.6997390107067261,0.6681599901808866,0.7260488338011376,0.5467334302066109,0.8906958861976164,0.732274181406955,0.7147327950788159,False
Technological,57222854461efe0c7a675bb3,538,1225,0.8040260509177027,0.7358220717433817,0.67860198775752,0.6808658065793382,0.7228399231048994,0.5411379177992393,0.8920283215326946,0.7116591781047226,0.7215160349854228,False
Technological,57222854461efe0c7a675bb4,544,1240,0.8364724130290272,0.7854369722802921,0.7075821190417386,0.6829074750039676,0.732457940090275,0.584058239966861,0.8558549037460979,0.738838919847217,0.6915241285119667,False
Technological,57222854461efe0c7a675bb5,545,1246,0.7788836001730852,0.7914623906389664,0.7258720221156191,0.6940833280487031,0.7173824339487912,0.5440596908445103,0.8983242205770874,0.738958441711834,0.6850615312656247,False
Technological,57222854461efe0c7a675bb6,530,1198,0.7687400318979266,0.7311797353066742,0.6895354639935777,0.673892631821701,0.7127665231030998,0.5660710211003226,0.9006319917368394,0.7283191295177025,0.6898426148001612,False
Technological,57222854461efe0c7a675bb7,527,1198,0.7526590339407899,0.7460553395838098,0.6976142197678933,0.6760311708939296,0.7279402961248354,0.5794857860960945,0.8657236392920292,0.7075596070760635,0.7030164037744437,False
Technological,57222854461efe0c7a675bb8,541,1233,0.7279264411175292,0.7393920202659912,0.710246778949069,0.6738788171657495,0.7201006702791546,0.5810929755292992,0.8678200806398308,0.7180928491662206,0.7206523894507237,False
Technological,5728dc4b461efe0c7a675f37,362,617,0.6712062256809339,0.694609985432393,0.7393119724062812,0.771388985105646,0.7952150384505838,0.7130362261773993,0.8740498380593562,0.8018989393727857,0.557340207548417,True
Technological,5728dc4b461efe0c7a675f38,1036,2022,0.7550033730604903,0.8044398351879363,0.8484444303301681,0.8587892788746426,0.8805761750751564,0.5337125331478797,0.8668175914126067,0.8535589463991907,0.5424284383883933,True
Technological,5728dc4b461efe0c7a675f39,770,1415,0.9513665594855304,0.9178178412549752,0.910328668228738,0.9006996221019303,0.9230835560920928,0.6511153733284307,0.8192073817877611,0.8687606136338144,0.5142591367104097,True
Technological,5728dc4b461efe0c7a675f3a,189,361,0.927906976744186,0.9295808966861598,0.8806448816850134,0.9193946263084204,0.9392721466718054,0.7833019286940676,0.5513117283950617,0.8322338291029011,0.5139853395061729,True
Technological,5728dc4b461efe0c7a675f3b,159,293,0.965065502183406,0.9367088607594936,0.8663812528165841,0.8843827213086819,0.9484942302279764,0.75097911886774,0.7167063020214032,0.7885990626545711,0.5692627824019025,True
Technological,5728dc4b461efe0c7a675f3c,167,309,0.8576051779935275,0.9289930848372406,0.954623287671233,0.9607022725408154,0.9903079053207622,0.8198273366671661,0.7041117979037893,0.8275815836601472,0.5491803278688525,True
Technological,5728dc4b461efe0c7a675f3d,441,802,0.8538511567406857,0.8430416328005058,0.8731623496467893,0.8881805431595053,0.9428984232677932,0.790091966304874,0.72193359375,0.8352776719080178,0.55380859375,True
Technological,5728dc4b461efe0c7a675f3f,998,1928,0.8266427865612648,0.7969472710453284,0.812585745451274,0.8516665177374676,0.8575242409016941,0.541103334207283,0.8809276437847866,0.8762960464606739,0.5142148760330578,True
Technological,5728dc4b461efe0c7a675f40,737,1341,0.7406894002402736,0.8494426414561874,0.875075023578839,0.907184487172504,0.9233465441799728,0.6707571511848811,0.8177489418578748,0.826871695581563,0.5451381153931832,True
Technological,5728dc4b461efe0c7a675f41,149,273,0.8536585365853658,0.909657320872274,0.9113924050632912,0.8588201874822461,0.8533210332103321,0.7401939689203271,0.6430041152263375,0.7205022271994037,0.5600137174211248,True
Technological,58866954a411221d0e7c6780,1031,4408,0.7677473157510685,0.7826032885327744,0.7661959256064235,0.7405616611999006,0.7265359544548966,0.3613680405540114,0.9587083092296572,0.6426634067740205,0.8573987871073141,True
Technological,58866954a411221d0e7c6781,435,1303,0.8214386993099536,0.7627810981639936,0.7409965213832618,0.728595829478329,0.7407454200884397,0.5828228758225948,0.9316124260355032,0.6389315573344799,0.8028032544378698,True
Technological,58866954a411221d0e7c6782,96,179,0.8971291866028709,0.9226430298146656,0.8200618017589731,0.8532423208191127,0.8662752772341813,0.7119136052442071,0.8489795918367348,0.6803758718826031,0.7195918367346938,True
Technological,588f93d5a411221d0e7c6791,486,2717,0.6105387603445364,0.4691820951488165,0.4809504113240498,0.4184242993948651,0.4150746463385085,0.3919731092312945,0.9573629213597468,0.7255210792028189,0.8083324006525373,True
Technological,588f93d5a411221d0e7c6792,504,1139,0.7449160035366932,0.571698707847463,0.5135054912436925,0.5259220468317498,0.5279929752007592,0.5409837657486519,0.9399367346542724,0.6592014610790881,0.7919035882706826,True
Technological,588f93d5a411221d0e7c6793,398,943,0.7395451210564931,0.6535597259457849,0.6197680093096587,0.6388874634371632,0.6349178047997718,0.5278941879896857,0.9433142824807604,0.5926327799553317,0.8052710502489814,True
Technological,588f93d5a411221d0e7c6794,228,491,0.8164642375168691,0.8430942687128092,0.7175733796121633,0.7030876335228783,0.6723335512904343,0.5658832601848955,0.9379425239483548,0.6917412471499961,0.7074135776759684,True
Technological,588f93d5a411221d0e7c6795,192,488,0.8059459459459459,0.7910216718266254,0.6778361804643013,0.6179606095283985,0.634370465903595,0.5802566111935444,0.8982888723562547,0.6602266168571251,0.7786693591242426,True
Technological,588f93d5a411221d0e7c6796,105,292,0.792079207920792,0.731364275668073,0.6795580110497238,0.581896551724138,0.5589135724939163,0.5202680476272912,0.9335612366230678,0.691539911474947,0.7774970273483948,True
Technological,588f9554a411221d0e7c679b,457,926,0.8040739748056821,0.7366342648845686,0.5877078943829291,0.5472422964296269,0.5158200238591243,0.5115627193126693,0.8986121256391526,0.6583788576922557,0.746062819576333,True
Technological,588f9892a411221d0e7c67a0,249,802,0.8861028474288143,0.8549931600547196,0.7766013763896241,0.7332715985869603,0.7315934450721322,0.5153341977734993,0.9371875,0.6114720539275185,0.86419921875,True
