domain,name,n_nodes,n_edges,method,level,value,coarsen_seconds,n_nodes_reduced,n_edges_reduced
Social,Norwegian_Board_of_Directors_net1mode_2002-08-01,142,779,variation_neighborhood,60,0.4918835141528672,0.1077203330000315,86.0,310.0
Social,Norwegian_Board_of_Directors_net1mode_2002-08-01,142,779,variation_neighborhood,40,0.576955144238786,0.1036852499999554,58.0,164.0
Social,Norwegian_Board_of_Directors_net1mode_2002-08-01,142,779,variation_neighborhood,20,0.7142857142857143,0.0323237079999785,29.0,63.0
Social,Norwegian_Board_of_Directors_net1mode_2002-08-01,142,779,variation_edges,100,0.3565466253279274,0.0,142.0,779.0
Social,Norwegian_Board_of_Directors_net1mode_2002-08-01,142,779,variation_edges,80,0.4124038026256224,0.1573037499999827,114.0,484.0
Social,Norwegian_Board_of_Directors_net1mode_2002-08-01,142,779,variation_edges,60,0.5199660152931181,0.0961077079999768,86.0,292.0
Social,Norwegian_Board_of_Directors_net1mode_2002-08-01,142,779,variation_edges,40,0.6636980491942324,0.0457214999999564,57.0,127.0
Social,Norwegian_Board_of_Directors_net1mode_2002-08-01,142,779,variation_edges,20,0.8307926829268294,0.0212840410000012,29.0,42.0
Social,Norwegian_Board_of_Directors_net1mode_2003-01-01,337,1397,variation_neighborhood,100,0.3573890179460342,0.0,337.0,1397.0
Social,Norwegian_Board_of_Directors_net1mode_2003-01-01,337,1397,variation_neighborhood,80,0.3705425555727741,0.7276129159999982,271.0,1080.0
Social,Norwegian_Board_of_Directors_net1mode_2003-01-01,337,1397,variation_neighborhood,60,0.3957446808510638,0.4145070829999895,203.0,742.0
Social,Norwegian_Board_of_Directors_net1mode_2003-01-01,337,1397,variation_neighborhood,40,0.4712182061579651,0.2174034999999889,135.0,402.0
Social,Norwegian_Board_of_Directors_net1mode_2003-01-01,337,1397,variation_neighborhood,20,0.6841395259202159,0.0941081670000016,68.0,132.0
Social,Norwegian_Board_of_Directors_net1mode_2003-01-01,337,1397,variation_edges,100,0.3557498062434091,0.0,337.0,1397.0
Social,Norwegian_Board_of_Directors_net1mode_2003-01-01,337,1397,variation_edges,80,0.4274586789943638,0.6822765409999647,270.0,884.0
Social,Norwegian_Board_of_Directors_net1mode_2003-01-01,337,1397,variation_edges,60,0.5083758193736344,0.3808692499999893,203.0,532.0
Social,Norwegian_Board_of_Directors_net1mode_2003-01-01,337,1397,variation_edges,40,0.6555823569951758,0.1547127090000231,135.0,265.0
Social,Norwegian_Board_of_Directors_net1mode_2003-01-01,337,1397,variation_edges,20,0.8415796640944166,0.0492704170000024,68.0,94.0
Social,Norwegian_Board_of_Directors_net1mode_2004-01-01,374,1610,variation_neighborhood,100,0.3684466281518276,0.0,374.0,1610.0
Social,Norwegian_Board_of_Directors_net1mode_2004-01-01,374,1610,variation_neighborhood,80,0.3997739146374996,0.914182209000046,301.0,1186.0
Social,Norwegian_Board_of_Directors_net1mode_2004-01-01,374,1610,variation_neighborhood,60,0.426975354033731,0.5412198330000138,225.0,811.0
Social,Norwegian_Board_of_Directors_net1mode_2004-01-01,374,1610,variation_neighborhood,40,0.4704944178628389,0.2781220420000068,151.0,474.0
Social,Norwegian_Board_of_Directors_net1mode_2004-01-01,374,1610,variation_neighborhood,20,0.7338820301783264,0.1323496670000281,75.0,143.0
Social,Norwegian_Board_of_Directors_net1mode_2004-01-01,374,1610,variation_edges,100,0.3690404084104871,0.0,374.0,1610.0
Social,Norwegian_Board_of_Directors_net1mode_2004-01-01,374,1610,variation_edges,80,0.4351498361431129,0.7747500419999938,300.0,1116.0
Social,Norwegian_Board_of_Directors_net1mode_2004-01-01,374,1610,variation_edges,60,0.5296134663341646,0.4248147079999853,225.0,610.0
Social,Norwegian_Board_of_Directors_net1mode_2004-01-01,374,1610,variation_edges,40,0.7038357959094548,0.2780107079999538,150.0,289.0
Social,Norwegian_Board_of_Directors_net1mode_2004-01-01,374,1610,variation_edges,20,0.8952164009111617,0.0732704580000245,75.0,109.0
Social,Norwegian_Board_of_Directors_net1mode_2005-09-01,393,1490,variation_neighborhood,100,0.4491704202063972,0.0,393.0,1490.0
Social,Norwegian_Board_of_Directors_net1mode_2005-09-01,393,1490,variation_neighborhood,80,0.4698869794085771,1.0425037499999803,315.0,1151.0
Social,Norwegian_Board_of_Directors_net1mode_2005-09-01,393,1490,variation_neighborhood,60,0.508923151632876,0.6552100409999753,237.0,778.0
Social,Norwegian_Board_of_Directors_net1mode_2005-09-01,393,1490,variation_neighborhood,40,0.5462320477650475,0.352838040999984,158.0,518.0
Social,Norwegian_Board_of_Directors_net1mode_2005-09-01,393,1490,variation_neighborhood,20,0.8068706697459584,0.1458802500000047,79.0,170.0
Social,Norwegian_Board_of_Directors_net1mode_2005-09-01,393,1490,variation_edges,100,0.4502434675262327,0.0,393.0,1490.0
Social,Norwegian_Board_of_Directors_net1mode_2005-09-01,393,1490,variation_edges,80,0.5439075707799639,0.9626585830000068,315.0,1004.0
Social,Norwegian_Board_of_Directors_net1mode_2005-09-01,393,1490,variation_edges,60,0.6271710379553204,0.5144503749999672,236.0,585.0
Social,Norwegian_Board_of_Directors_net1mode_2005-09-01,393,1490,variation_edges,40,0.8000834144306965,0.2833704169999578,158.0,298.0
Social,Norwegian_Board_of_Directors_net1mode_2005-09-01,393,1490,variation_edges,20,0.9143890675241158,0.1263885839999829,79.0,122.0
Social,Norwegian_Board_of_Directors_net1mode_2004-06-01,423,1747,variation_neighborhood,100,0.3835590035175637,0.0,423.0,1747.0
Social,Norwegian_Board_of_Directors_net1mode_2004-06-01,423,1747,variation_neighborhood,80,0.3882575757575758,1.282055874999969,340.0,1380.0
Social,Norwegian_Board_of_Directors_net1mode_2004-06-01,423,1747,variation_neighborhood,60,0.4396052524263926,0.7292015829999627,254.0,920.0
Social,Norwegian_Board_of_Directors_net1mode_2004-06-01,423,1747,variation_neighborhood,40,0.5046822229045134,0.4514111249999928,170.0,535.0
Social,Norwegian_Board_of_Directors_net1mode_2004-06-01,423,1747,variation_neighborhood,20,0.7485738138305273,0.1632335420000004,85.0,171.0
Social,Norwegian_Board_of_Directors_net1mode_2004-06-01,423,1747,variation_edges,100,0.3846153846153846,0.0,423.0,1747.0
Social,Norwegian_Board_of_Directors_net1mode_2004-06-01,423,1747,variation_edges,80,0.4716139109368525,1.0844368329999838,339.0,1301.0
Social,Norwegian_Board_of_Directors_net1mode_2004-06-01,423,1747,variation_edges,60,0.5425508641435134,0.6451706659999559,254.0,678.0
Social,Norwegian_Board_of_Directors_net1mode_2004-06-01,423,1747,variation_edges,40,0.6726967772852521,0.3542623750000189,170.0,343.0
Social,Norwegian_Board_of_Directors_net1mode_2004-06-01,423,1747,variation_edges,20,0.7900512070226775,0.1173549580000212,85.0,131.0
Social,Norwegian_Board_of_Directors_net1mode_2004-10-01,452,1886,variation_neighborhood,100,0.3765338712388636,0.0,452.0,1886.0
Social,Norwegian_Board_of_Directors_net1mode_2004-10-01,452,1886,variation_neighborhood,80,0.3754704962649835,1.4149302500000545,363.0,1510.0
Social,Norwegian_Board_of_Directors_net1mode_2004-10-01,452,1886,variation_neighborhood,60,0.4023607012671411,0.8554392080000071,273.0,1068.0
Social,Norwegian_Board_of_Directors_net1mode_2004-10-01,452,1886,variation_neighborhood,40,0.4849061926929045,0.4365533339999956,181.0,567.0
Social,Norwegian_Board_of_Directors_net1mode_2004-10-01,452,1886,variation_neighborhood,20,0.7098804279421019,0.1597395000000006,91.0,186.0
Social,Norwegian_Board_of_Directors_net1mode_2004-10-01,452,1886,variation_edges,100,0.375795784659126,0.0,452.0,1886.0
Social,Norwegian_Board_of_Directors_net1mode_2004-10-01,452,1886,variation_edges,80,0.4281036834924966,1.421674625000037,362.0,1235.0
Social,Norwegian_Board_of_Directors_net1mode_2004-10-01,452,1886,variation_edges,60,0.5343320223452491,0.7346438750000175,272.0,723.0
Social,Norwegian_Board_of_Directors_net1mode_2004-10-01,452,1886,variation_edges,40,0.6632943048766624,0.3489232089999632,181.0,352.0
Social,Norwegian_Board_of_Directors_net1mode_2004-10-01,452,1886,variation_edges,20,0.8353140916808149,0.1185953749999839,91.0,140.0
Social,Norwegian_Board_of_Directors_net1mode_2005-01-01,465,1995,variation_neighborhood,100,0.3829599473846333,0.0,465.0,1995.0
Social,Norwegian_Board_of_Directors_net1mode_2005-01-01,465,1995,variation_neighborhood,80,0.390839490189951,1.4266174580000095,373.0,1556.0
Social,Norwegian_Board_of_Directors_net1mode_2005-01-01,465,1995,variation_neighborhood,60,0.4502508756981918,0.8532460419999666,279.0,964.0
Social,Norwegian_Board_of_Directors_net1mode_2005-01-01,465,1995,variation_neighborhood,40,0.4864230640295005,0.4416903339999862,186.0,596.0
Social,Norwegian_Board_of_Directors_net1mode_2005-01-01,465,1995,variation_neighborhood,20,0.75737507525587,0.2006161660000316,93.0,194.0
Social,Norwegian_Board_of_Directors_net1mode_2005-01-01,465,1995,variation_edges,100,0.3815242724083305,0.0,465.0,1995.0
Social,Norwegian_Board_of_Directors_net1mode_2005-01-01,465,1995,variation_edges,80,0.45042194092827,1.2538231670000073,372.0,1285.0
Social,Norwegian_Board_of_Directors_net1mode_2005-01-01,465,1995,variation_edges,60,0.5503898493873796,0.7456232080000404,279.0,750.0
Social,Norwegian_Board_of_Directors_net1mode_2005-01-01,465,1995,variation_edges,40,0.6885547382085677,0.3760773750000226,186.0,364.0
Social,Norwegian_Board_of_Directors_net1mode_2005-01-01,465,1995,variation_edges,20,0.8230699909882848,0.1655631670000161,93.0,155.0
Social,Norwegian_Board_of_Directors_net1mode_2006-03-01,492,1805,variation_neighborhood,100,0.4474377115835856,0.0,492.0,1805.0
Social,Norwegian_Board_of_Directors_net1mode_2006-03-01,492,1805,variation_neighborhood,80,0.4705233484495649,1.5770762080000509,394.0,1385.0
Social,Norwegian_Board_of_Directors_net1mode_2006-03-01,492,1805,variation_neighborhood,60,0.4887912087912088,0.9832976250000344,297.0,1022.0
Social,Norwegian_Board_of_Directors_net1mode_2006-03-01,492,1805,variation_neighborhood,40,0.5370944073047448,0.5566246249999836,197.0,600.0
Social,Norwegian_Board_of_Directors_net1mode_2006-03-01,492,1805,variation_neighborhood,20,0.8059229117214874,0.1978146249999781,99.0,205.0
Social,Norwegian_Board_of_Directors_net1mode_2006-03-01,492,1805,variation_edges,100,0.4485383897148603,0.0,492.0,1805.0
Social,Norwegian_Board_of_Directors_net1mode_2006-03-01,492,1805,variation_edges,80,0.516157677845458,1.350620750000019,394.0,1323.0
Social,Norwegian_Board_of_Directors_net1mode_2006-03-01,492,1805,variation_edges,60,0.6099139003633106,0.7992957079999883,296.0,718.0
Social,Norwegian_Board_of_Directors_net1mode_2006-03-01,492,1805,variation_edges,40,0.761402186204297,0.4098629160000087,197.0,365.0
Social,Norwegian_Board_of_Directors_net1mode_2006-03-01,492,1805,variation_edges,20,0.8717105263157895,0.1430635410000036,99.0,159.0
Social,Norwegian_Board_of_Directors_net1mode_2006-10-01,592,2122,variation_neighborhood,100,0.4226266920567438,0.0,592.0,2122.0
Social,Norwegian_Board_of_Directors_net1mode_2006-10-01,592,2122,variation_neighborhood,80,0.4168460784403544,2.1087872500000344,474.0,1792.0
Social,Norwegian_Board_of_Directors_net1mode_2006-10-01,592,2122,variation_neighborhood,60,0.4469983700306655,1.238946833,356.0,1254.0
Social,Norwegian_Board_of_Directors_net1mode_2006-10-01,592,2122,variation_neighborhood,40,0.5339503667018484,0.7438955420000184,237.0,693.0
Social,Norwegian_Board_of_Directors_net1mode_2006-10-01,592,2122,variation_neighborhood,20,0.7855688100087286,0.2471881660000008,119.0,227.0
Social,Norwegian_Board_of_Directors_net1mode_2006-10-01,592,2122,variation_edges,100,0.4232514820454444,0.0,592.0,2122.0
Social,Norwegian_Board_of_Directors_net1mode_2006-10-01,592,2122,variation_edges,80,0.4554044232166961,1.9803070840000032,474.0,1510.0
Social,Norwegian_Board_of_Directors_net1mode_2006-10-01,592,2122,variation_edges,60,0.5817566221868153,1.1215606249999723,356.0,861.0
Social,Norwegian_Board_of_Directors_net1mode_2006-10-01,592,2122,variation_edges,40,0.7042680287421003,0.5027215420000175,237.0,438.0
Social,Norwegian_Board_of_Directors_net1mode_2006-10-01,592,2122,variation_edges,20,0.8455284552845529,0.2052880420000065,118.0,176.0
Social,Norwegian_Board_of_Directors_net1mode_2007-04-01,672,2350,variation_neighborhood,100,0.4385359116022099,0.0,672.0,2350.0
Social,Norwegian_Board_of_Directors_net1mode_2007-04-01,672,2350,variation_neighborhood,80,0.4451216423832114,2.6852347909999708,539.0,1887.0
Social,Norwegian_Board_of_Directors_net1mode_2007-04-01,672,2350,variation_neighborhood,60,0.4789434401447204,1.5308499590000224,404.0,1329.0
Social,Norwegian_Board_of_Directors_net1mode_2007-04-01,672,2350,variation_neighborhood,40,0.545527666721866,0.7443297500000199,269.0,770.0
Social,Norwegian_Board_of_Directors_net1mode_2007-04-01,672,2350,variation_neighborhood,20,0.7874960025583627,0.3088614999999777,136.0,267.0
Social,Norwegian_Board_of_Directors_net1mode_2007-04-01,672,2350,variation_edges,100,0.4359653611238852,0.0,672.0,2350.0
Social,Norwegian_Board_of_Directors_net1mode_2007-04-01,672,2350,variation_edges,80,0.505183544366949,2.4442887080000446,538.0,1625.0
Social,Norwegian_Board_of_Directors_net1mode_2007-04-01,672,2350,variation_edges,60,0.6088943943332694,1.2989140000000248,404.0,961.0
Social,Norwegian_Board_of_Directors_net1mode_2007-04-01,672,2350,variation_edges,40,0.745791683698116,0.6294581249999851,269.0,498.0
Social,Norwegian_Board_of_Directors_net1mode_2007-04-01,672,2350,variation_edges,20,0.8612137203166227,0.2350440829999911,135.0,203.0
Social,Norwegian_Board_of_Directors_net1mode_2010-01-01,770,2511,variation_neighborhood,100,0.4720368812145202,0.0,770.0,2511.0
Social,Norwegian_Board_of_Directors_net1mode_2010-01-01,770,2511,variation_neighborhood,80,0.4625699837457107,3.312420583000005,617.0,2059.0
Social,Norwegian_Board_of_Directors_net1mode_2010-01-01,770,2511,variation_neighborhood,60,0.4702639492148346,1.9955103750000376,462.0,1572.0
Social,Norwegian_Board_of_Directors_net1mode_2010-01-01,770,2511,variation_neighborhood,40,0.5267353684619872,0.9639021250000042,308.0,915.0
Social,Norwegian_Board_of_Directors_net1mode_2010-01-01,770,2511,variation_neighborhood,20,0.7112917566366062,0.3751897079999935,154.0,325.0
Social,Norwegian_Board_of_Directors_net1mode_2010-01-01,770,2511,variation_edges,100,0.4712689238196092,0.0,770.0,2511.0
Social,Norwegian_Board_of_Directors_net1mode_2010-01-01,770,2511,variation_edges,80,0.5061986133663239,3.0507536249999703,616.0,1809.0
Social,Norwegian_Board_of_Directors_net1mode_2010-01-01,770,2511,variation_edges,60,0.6183375486834143,1.6803988329999695,462.0,1060.0
Social,Norwegian_Board_of_Directors_net1mode_2010-01-01,770,2511,variation_edges,40,0.7393416082029142,0.7886128750000125,308.0,563.0
Social,Norwegian_Board_of_Directors_net1mode_2010-01-01,770,2511,variation_edges,20,0.845771144278607,0.3334174579999853,154.0,233.0
Social,Norwegian_Board_of_Directors_net1mode_2011-05-01,784,2522,variation_neighborhood,100,0.4819990734170385,0.0,784.0,2522.0
Social,Norwegian_Board_of_Directors_net1mode_2011-05-01,784,2522,variation_neighborhood,80,0.4776340506116465,3.314901292000002,628.0,2020.0
Social,Norwegian_Board_of_Directors_net1mode_2011-05-01,784,2522,variation_neighborhood,60,0.4868519250186575,2.124928042000022,471.0,1484.0
Social,Norwegian_Board_of_Directors_net1mode_2011-05-01,784,2522,variation_neighborhood,40,0.5530831529147623,1.119763958999954,314.0,886.0
Social,Norwegian_Board_of_Directors_net1mode_2011-05-01,784,2522,variation_neighborhood,20,0.7741894710231941,0.4179780830000368,158.0,327.0
Social,Norwegian_Board_of_Directors_net1mode_2011-05-01,784,2522,variation_edges,100,0.4807501082111814,0.0,784.0,2522.0
Social,Norwegian_Board_of_Directors_net1mode_2011-05-01,784,2522,variation_edges,80,0.5314585113637345,3.175121084000012,628.0,1798.0
Social,Norwegian_Board_of_Directors_net1mode_2011-05-01,784,2522,variation_edges,60,0.6379265071592962,1.6644275830000197,470.0,1059.0
Social,Norwegian_Board_of_Directors_net1mode_2011-05-01,784,2522,variation_edges,40,0.7683992711325242,0.8087515420000386,314.0,575.0
Social,Norwegian_Board_of_Directors_net1mode_2011-05-01,784,2522,variation_edges,20,0.8707718993928881,0.261199165999983,157.0,244.0
Social,Norwegian_Board_of_Directors_net1mode_2011-01-01,794,2577,variation_neighborhood,100,0.4945080196700215,0.0,794.0,2577.0
Social,Norwegian_Board_of_Directors_net1mode_2011-01-01,794,2577,variation_neighborhood,80,0.4937134226920898,3.4313802089999967,636.0,2035.0
Social,Norwegian_Board_of_Directors_net1mode_2011-01-01,794,2577,variation_neighborhood,60,0.5046859908509079,2.1499999999999773,478.0,1534.0
Social,Norwegian_Board_of_Directors_net1mode_2011-01-01,794,2577,variation_neighborhood,40,0.562173014923068,1.1051308749999862,318.0,911.0
Social,Norwegian_Board_of_Directors_net1mode_2011-01-01,794,2577,variation_neighborhood,20,0.7913713028599364,0.4114914159999898,159.0,335.0
Social,Norwegian_Board_of_Directors_net1mode_2011-01-01,794,2577,variation_edges,100,0.4941730294505999,0.0,794.0,2577.0
Social,Norwegian_Board_of_Directors_net1mode_2011-01-01,794,2577,variation_edges,80,0.53999429731135,3.359038250000026,636.0,1850.0
Social,Norwegian_Board_of_Directors_net1mode_2011-01-01,794,2577,variation_edges,60,0.6578075091906226,1.7476435410000022,477.0,1081.0
Social,Norwegian_Board_of_Directors_net1mode_2011-01-01,794,2577,variation_edges,40,0.7735399284862932,0.7911674169999969,318.0,593.0
Social,Norwegian_Board_of_Directors_net1mode_2011-01-01,794,2577,variation_edges,20,0.8642574177378931,0.3245209579999937,159.0,257.0
Social,Norwegian_Board_of_Directors_net1mode_2009-05-01,809,2506,variation_neighborhood,100,0.5078067570349025,0.0,809.0,2506.0
Social,Norwegian_Board_of_Directors_net1mode_2009-05-01,809,2506,variation_neighborhood,80,0.5105562088338599,3.630055416999994,649.0,1994.0
Social,Norwegian_Board_of_Directors_net1mode_2009-05-01,809,2506,variation_neighborhood,60,0.5213587858406691,2.15119900000002,486.0,1471.0
Social,Norwegian_Board_of_Directors_net1mode_2009-05-01,809,2506,variation_neighborhood,40,0.5799173202488119,1.044076333000021,324.0,905.0
Social,Norwegian_Board_of_Directors_net1mode_2009-05-01,809,2506,variation_neighborhood,20,0.8068600368324126,0.4709490830000504,163.0,353.0
Social,Norwegian_Board_of_Directors_net1mode_2009-05-01,809,2506,variation_edges,100,0.506692328906988,0.0,809.0,2506.0
Social,Norwegian_Board_of_Directors_net1mode_2009-05-01,809,2506,variation_edges,80,0.5693231065556855,3.4252757079999583,648.0,1794.0
